Position Name,Date,Activity Name,Total Duration,Total Player Load,Player Load Per Minute,Maximum Velocity (mph),Max Acceleration,Total Distance (y),Total IMA (Average),IMA CoD Right Medium,IMA CoD Right High,IMA CoD Left Medium,IMA CoD Left High,Velocity B4+ Total # Efforts (Gen 2),Velocity B5+ Total # Efforts (Gen 2),Velocity B6+ Total # Efforts (Gen 2),IMA Accel Medium,IMA Accel High,IMA Decel Medium,IMA Decel High,HSR Velocity Band 4 Total Distance (y),VHSR Velocity Band 5 Total Distance (y),SPR Velocity Band 6 Total Distance (y)
Defender,11/15/2022,WSOC Training,1:11:35,324.02223,4.52603,14.30045,3.33187,4288.55706,3,6,2,4,0,51,4,0,7,1,8,0,537.24846,44.42257,3.98075
Defender,11/16/2022,WSOC Training,1:25:30,379.83883,4.44187,15.8766,3.2281,4599.82637,2,6,1,6,1,45,5,1,5,0,7,0,576.56388,46.2161,30.06343
Defender,1/11/2023,2023 - 1-11 Training,1:12:00,358.54631,4.97936,14.4721,3.52111,4046.18715,6,7,1,4,0,0,0,0,7,3,5,2,1.92476,0,0
Defender,1/15/2023,Training,1:20:52,401.62684,4.96612,11.5324,3.58004,4250.50631,6,13,4,8,1,33,0,0,4,1,6,0,336.14393,0,0
Defender,1/17/2023,WSOC Training,1:00:58,350.80188,5.75302,15.74019,3.07778,3728.22154,1,8,0,9,0,3,0,0,1,1,2,0,34.99563,0,0
Defender,1/19/2023,WSOC Training,1:05:03,402.73631,6.1909,16.54685,3.47333,4361.42906,12,9,8,11,1,6,0,0,10,2,5,1,95.46151,0,0
Defender,1/22/2023,Training,1:13:25,413.58403,5.63268,16.48646,3.5374,4774.77764,11,20,4,16,1,70,4,1,7,3,12,3,717.78214,34.2301,11.92038
Defender,1/23/2023,Conditioning,0:36:28,245.04934,6.71678,15.55823,3.46486,3102.56174,0,3,0,0,0,88,10,5,0,0,0,0,1426.4326,245.23184,101.02799
Defender,1/24/2023,WSOC Training,0:58:58,273.87151,4.64446,14.59732,4.84123,2694.3438,5,5,2,8,1,0,0,0,1,2,3,0,0.03281,0,0
Defender,1/26/2023,WSOC Training,1:04:55,348.61481,5.36925,13.54771,3.55201,2885.38375,2,5,0,10,1,40,1,0,7,0,8,1,456.75851,25.67804,0
Defender,1/29/2023,WSOC Training,1:21:40,420.43651,5.14796,16.02547,3.51996,5215.92282,10,10,5,2,2,93,10,3,9,2,8,1,978.598,106.60543,34.54724
Defender,1/30/2023,Conditioning,0:55:47,162.71228,2.91641,19.49555,3.46726,1935.94804,14,5,7,5,5,20,8,4,1,1,2,1,238.75765,90.50744,157.26159
Defender,1/31/2023,WSOC Training,1:13:14,392.08791,5.35355,15.12094,3.81775,4358.34725,5,17,0,8,1,74,7,1,3,4,6,0,814.08574,70.78959,13.49519
Defender,2/2/2023,WSOC Training,1:02:21,335.32477,5.37753,16.29945,3.10542,2921.40444,4,9,2,10,2,24,2,1,8,0,5,0,490.85739,22.28784,8.60674
Defender,2/6/2023,2023 - 2-6 Conditioning,0:49:04,329.6607,6.71758,17.78071,3.69153,4727.57005,0,1,0,0,0,34,30,11,3,0,0,0,676.01709,1033.83643,362.83902
Defender,2/7/2023,WSOC Training,1:17:43,331.47969,4.26446,14.08796,3.57435,4015.70448,7,14,4,9,2,35,1,0,5,0,12,1,438.77954,19.37883,0
Defender,2/8/2023,2023 - 2-8 Practice,1:16:37,310.37001,4.05095,15.36462,5.22932,4047.33433,2,3,1,3,0,55,10,2,2,1,2,0,902.61375,199.19073,27.83246
Defender,2/9/2023,WSOC Training,1:15:05,440,5.85992,16.26438,3.8136,5088.66809,0,0,0,0,0,113,11,3,0,0,0,0,1043.71173,121.48951,33.31146
Defender,2/12/2023,Activity 20230212152508,4:55:20,529.87714,1.79417,16.02539,3.95936,6163.92335,24,17,9,20,5,57,9,2,16,3,17,7,594.16009,81.48513,28.84952
Defender,2/19/2023,2023 - 2-19 Training,1:05:28,361.62004,5.52263,14.91809,5.25573,4023.63695,9,11,2,13,2,42,0,0,4,3,8,2,562.97025,36.96413,11.82196
Defender,2/20/2023,2023 - 2-20 Training,1:17:22,418.72425,5.41153,17.11698,4.02137,4024.21407,9,12,1,10,2,69,6,1,2,2,10,4,753.81669,33.01619,21.64261
Defender,2/21/2023,2023 - 2-21 Training,1:18:25,275.81294,3.51684,16.96259,5.1872,2978.36374,9,16,5,2,1,45,10,5,3,1,6,2,547.38626,89.63255,59.72222
Defender,2/22/2023,2023 - 2-22 Training,1:22:12,381.55601,4.64136,21.21397,4.52668,4100.90803,6,13,2,9,1,97,19,13,7,2,9,1,1267.71651,164.99343,198.8189
Defender,2/23/2023,2023 - 2-23 Training,1:17:02,375.73553,4.8766,13.40052,3.58278,4425.14278,1,9,0,5,1,88,5,0,4,0,5,0,981.87883,53.57612,0
Defender,2/24/2023,2023 - 2-24 Training,1:04:35,266.38756,4.12392,13.49434,3.38637,3146.08525,2,8,0,4,1,33,1,0,5,1,6,0,443.62424,14.64348,0
Defender,2/25/2023,Activity 20230225101600,2:25:15,599.61841,4.12819,0,0,0,11,5,2,16,1,0,0,0,9,6,7,2,0,0,0
Defender,2/27/2023,2023 - 2-27 Training WSOC,1:21:03,361.73572,5.47641,14.8023,3.8442,4173.13471,12,16,5,9,2,69,8,0,5,4,16,1,722.86745,108.23491,10.54243
Defender,2/28/2023,2023 - 2-28 Training,1:13:46,364.95176,4.94719,17.05426,3.67235,4176.37493,7,8,1,11,1,76,9,5,8,3,4,2,702.54812,86.76728,62.70779
Defender,3/1/2023,2023 - 3-1 Training,0:59:50,168.20552,2.81111,13.2222,3.30105,2150.84714,2,1,1,1,0,24,2,0,0,1,1,0,193.08837,19.60849,0
Defender,3/2/2023,2023 - 3-2 Training,1:16:20,486.03319,6.36588,18.79307,4.12562,6070.64155,11,6,2,5,0,96,6,2,4,7,13,2,1007.69905,89.85127,33.19116
Defender,3/13/2023,2023 - 3-13 Training,1:17:57,483.27319,6.19957,15.89107,4.04995,5809.24161,2,16,0,6,2,76,16,3,7,0,4,0,956.73665,232.45844,58.72703
Defender,3/14/2023,WSOC Training 3-14-23,1:19:40,300.68292,3.77365,17.03664,3.73207,3789.57367,4,3,0,4,1,43,5,4,1,2,2,1,556.37577,81.96631,63.61548
Defender,3/15/2023,2023 - 3-15 Training,0:55:47,321.7569,5.76689,13.96569,3.21104,3976.82404,0,8,0,1,0,83,10,0,2,0,0,0,1412.43437,136.81102,0
Defender,3/17/2023,2023 - 3-17 Training,1:29:59,545.7897,6.0648,18.88487,4.08515,7243.46229,4,11,1,6,2,112,15,9,10,0,12,1,1188.36398,158.4427,175.48119
Defender,3/19/2023,WSOC Training 3-19-23,1:43:01,538.99874,5.23165,14.18225,3.18366,6600.19352,15,12,5,18,4,93,2,0,8,4,16,2,859.93001,37.72966,1.88101
Defender,3/20/2023,2023 - 3-20 WSOC Practice,1:51:14,446.98119,4.01792,14.48472,4.19367,5576.58376,7,10,2,12,0,86,12,0,13,3,5,2,884.33946,126.13736,3.21522
Defender,3/21/2023,WSOC Training,1:16:09,401.7386,5.27562,16.75531,3.50754,5507.48704,9,7,3,9,4,78,8,4,8,0,12,2,794.44443,78.29177,92.41032
Defender,3/22/2023,2023 - 3-22 Training,1:03:59,331.16007,5.17485,12.92784,3.13215,3356.27546,4,9,2,8,1,27,0,0,8,0,16,1,287.30315,13.30927,0
Defender,3/23/2023,WSOC Training 3-23-23,0:48:03,224.7661,4.67698,17.79521,3.86201,2495.611,4,9,1,8,2,62,11,3,2,1,3,0,581.51793,92.80402,60.27996
Defender,3/24/2023,2023 - 3-24 Training,1:42:04,546.21482,5.35155,2.57249,0,0,2,18,1,8,0,0,0,0,7,1,14,0,0,0,0
Defender,3/26/2023,2023 - 3-26 Training,1:38:50,548.02169,5.5442,14.89364,3.61452,6910.15426,6,12,2,15,1,87,13,0,9,2,20,1,1098.69862,158.3224,7.44751
Defender,3/27/2023,2023 - 3-27 Training,0:52:02,273.38476,5.25403,14.16764,3.79916,2786.97971,1,7,0,13,1,48,5,0,6,0,7,0,341.25109,82.81933,5.23841
Defender,3/28/2023,WSOC Training 3-28-23,1:33:55,423.69485,4.51107,16.64135,4.08646,4608.94428,7,17,3,12,0,46,5,2,9,1,20,3,486.11111,51.66229,72.35346
Defender,3/30/2023,WSOC Training 3-30-23,1:28:08,508.10598,5.76483,14.50905,3.59031,5164.96701,8,9,3,16,3,63,5,1,8,1,10,1,645.36309,61.11111,7.55687
Defender,3/31/2023,WSOC Training 3-31-23,1:32:02,454.4131,4.93736,16.20434,3.82885,5152.25752,7,13,2,2,1,93,19,3,4,1,15,3,1237.75154,217.8587,45.39589
Defender,4/2/2023,WSOC Game vs BGSU,1:21:59,559.16992,6.82007,16.63079,3.49126,7278.10091,13,15,1,11,4,101,7,2,16,4,9,4,1283.62861,88.83421,26.3014
Defender,4/4/2023,2023 - 4-4 Training,1:18:24,281.97155,3.59638,15.23313,3.28983,2966.70689,1,2,0,9,1,13,2,1,2,0,12,0,110.90333,14.78565,5.92738
Defender,4/5/2023,2023 - 4-5 Training,1:19:46,494.11854,6.19433,14.50082,3.62008,5939.98536,13,19,2,16,7,73,3,0,7,2,16,2,723.58923,26.79353,1.67323
Defender,4/7/2023,2023 - 4-7 Training,0:57:03,277.13516,4.85746,14.69954,4.74803,3287.15944,2,3,2,10,0,55,0,0,1,0,6,0,516.60106,27.7559,1.43263
Defender,4/8/2023,WSOC Game at EMU,1:48:04,651.51916,6.02827,16.91427,3.30981,8551.83667,8,14,2,9,3,94,8,3,6,2,12,1,1195.63649,86.82196,44.64129
Defender,4/11/2023,WSOC Training 4-11-23,1:26:14,357.7997,4.14859,14.8829,3.34388,4031.70158,3,5,2,5,0,43,8,1,7,1,7,0,688.22177,91.1636,8.78172
Defender,4/12/2023,2023 - 4-12 Training,1:26:02,307.51221,3.57434,15.43828,3.54852,3682.26737,1,2,0,4,0,35,3,1,1,1,9,0,341.25109,39.22791,11.08924
Defender,4/13/2023,WSOC Training 4-13-23,0:57:19,175.94087,3.06888,11.78307,3.67427,2102.78289,4,3,1,3,1,21,0,0,1,1,1,1,163.07962,0,0
Defender,4/14/2023,WSC Training,0:40:13,199.9588,4.97204,11.23244,2.78386,2327.22729,2,5,0,1,0,15,0,0,0,1,2,1,166.77603,0,0
Defender,4/15/2023,WSC Game at Louisville,0:29:25,193.18844,6.56527,16.04111,3.46319,2450.60171,1,1,0,4,0,22,3,3,2,0,3,1,293.68985,29.36352,31.28828
Defender,4/17/2023,2023 - 4-17 Training,1:00:07,326.39077,5.4281,18.61742,4.16994,4015.19309,2,8,0,5,0,63,10,6,4,0,13,2,641.36045,84.12074,74.32196
Defender,4/18/2023,WSOC Training 4-18-23,1:10:27,284.40145,4.03691,13.9151,2.40397,3453.11373,2,1,0,1,0,31,5,0,4,2,1,0,365.43088,69.2804,0
Defender,4/19/2023,2023 - 4-19 Training,1:33:48,340.42673,3.62926,20.41751,4.1985,4150.69793,5,13,1,11,2,42,16,4,7,1,10,1,455.22747,132.01006,78.37926
Defender,4/20/2023,WSOC Training,1:12:23,436.55739,6.03113,15.44122,3.97064,5081.18551,5,6,2,0,0,104,6,1,11,3,2,0,1048.12993,81.44138,24.70472
Defender,4/21/2023,WSOC Training 4-21-23,0:46:59,235.41455,5.00942,9.96924,2.35278,2758.7376,2,5,0,3,1,15,0,0,2,1,5,0,116.60105,0,0
Defender,4/22/2023,Activity 20230422152757,5:50:38,983.62628,2.80529,76.11301,9.99834,9156.7996,7,8,3,6,1,219,154,151,11,2,3,1,1384.44876,189.27166,929.85566
Defender,6/16/2023,Activity 20230616104323,4:54:31,26.75594,0.09085,3.07403,0,19.66645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Forward,7/18/2023,2023 - 7-18 Conditioning,1:49:12,540.42168,4.94892,15.0315,3.50153,2803.1864,5,19,1,20,1,21,17,9,8,2,10,1,282.89588,487.08444,198.86264
Forward,7/19/2023,2023 - 7-19 Conditioning,1:49:06,544.55145,4.99131,13.94726,3.71844,5461.48026,17,18,5,19,4,59,4,0,23,7,2,1,613.10148,49.91251,0
Forward,7/20/2023,2023 - 7-20 Conditioning,1:20:00,320.81744,4.01023,3.3879,0,195.11592,9,10,2,6,2,0,0,0,9,4,6,1,0,0,0
Forward,7/21/2023,2023 - 7-21 Conditioning,0:39:00,156.03098,4.00079,15.6394,3.19672,1718.259,0,0,0,0,0,9,6,6,4,0,0,0,134.3832,288.15616,271.51138
Forward,7/25/2023,2023 - 7-25 Conditioning,0:11:01,53.45466,4.84945,10.45095,2.94703,635.08162,0,0,0,0,0,6,0,0,0,0,0,0,54.44007,0,0
Forward,7/27/2023,7/27/2023,1:56:30,563.5177,4.83706,15.32346,4.02632,5232.29458,11,11,3,15,5,44,16,2,22,3,2,0,621.17235,271.17236,31.36483
Forward,7/28/2023,2023 - 7-28 Conditioning,0:35:37,226.07922,6.34757,14.68572,3.73172,2513.91848,0,0,0,2,0,33,15,2,2,0,0,0,799.67189,461.13299,22.24409
Forward,8/3/2023,2023 - 8-3 Training,1:23:28,239.44677,2.86858,12.83157,3.49788,2579.07604,5,4,0,9,0,33,2,0,5,3,1,2,255.29308,19.25853,0
Forward,8/3/2023,2023 - 8-3 training 2,1:47:42,403.82728,3.74944,15.9261,3.90008,4580.04095,5,13,1,14,2,51,8,3,8,2,3,0,542.33377,126.6623,56.08049
Forward,8/4/2023,2023 - 8-4 Training,1:42:12,404.96403,3.96241,16.23613,3.874,4139.87044,6,16,2,6,2,34,14,5,10,2,1,0,434.28478,171.98162,64.87314
Forward,8/5/2023,2023 - 8-5 Training,1:14:01,436.35936,5.89504,15.36985,3.88745,4521.77254,17,2,3,21,6,32,3,1,4,1,15,7,296.23797,34.80971,6.17892
Forward,8/7/2023,2023 - 8-7 Training ,1:32:30,432.19505,4.67174,16.02408,3.80818,4425.00825,9,8,3,11,2,60,12,3,5,4,0,0,660.23622,166.21829,46.11767
Forward,8/9/2023,2023 - 8-9 WSC Practice,1:54:36,367.27263,3.20475,13.67989,3.08936,4017.89811,9,15,3,7,3,42,4,0,7,2,0,1,582.15224,52.31846,0
Forward,8/10/2023,2023 - 8-10 Training,1:41:26,445.79242,4.39453,14.62653,3.39987,5030.78745,7,18,3,11,0,68,2,0,4,3,3,1,689.88406,23.56737,5.89458
Forward,8/11/2023,2023 - 8-11 training ,1:17:07,287.99771,3.73401,15.97101,3.64283,2958.03281,6,5,0,6,1,27,3,2,16,5,1,0,346.67542,28.98075,24.81409
Forward,8/12/2023,2023 - 8-12 Game vs Loyola Chi..,0:23:39,108.96667,4.60614,10.72246,3.56099,965.1644,1,8,0,4,0,6,0,0,2,1,2,0,56.73666,0,0
Forward,8/14/2023,2023 - 8-14 WSC Practice,1:27:48,428.08662,4.87491,15.52374,3.50844,4444.47916,10,17,3,11,2,62,11,4,9,5,3,0,661.50482,150.92958,46.25984
Forward,8/15/2023,2023 8-15 WSC Practice,1:52:40,396.61177,3.51973,15.659,3.6351,3901.87025,11,9,2,3,2,38,3,1,11,7,1,0,408.96762,35.08311,10.2909
Forward,8/16/2023,2023 - 8-16 WSC Practice,1:02:12,163.29249,2.62511,14.50919,3.58565,1840.16537,1,2,0,2,0,15,4,1,2,1,0,0,194.73972,42.65092,7.18504
Forward,8/17/2023,2023 - 8-17 training small gro..,0:49:36,289.57622,5.83719,11.48882,3.00531,3157.19098,2,11,0,11,2,40,0,0,4,0,4,0,430.77428,0,0
Forward,8/17/2023,2023 - 8-17 game vs Cincinnati..,0:34:27,132.175,3.83639,10.26322,2.74986,1375.66634,2,3,0,4,1,5,0,0,3,1,3,0,30.29309,0,0
Forward,8/18/2023,2023 - 8-18 training ,1:42:35,441.1494,4.29984,16.17191,3.49275,4882.73768,9,23,2,15,3,49,11,3,7,2,10,2,513.62643,136.49388,53.00744
Forward,8/19/2023,2023 - 8-19 WSC Practice,0:53:42,211.71312,3.94182,13.10077,3.02416,2300.77877,3,5,1,5,1,16,3,0,2,1,3,0,269.71785,27.16535,0
Forward,8/20/2023,2023 - 8-20 small group traini..,1:14:43,415.86733,5.56473,12.58025,3.57674,4208.0804,4,8,1,9,1,30,5,0,9,2,4,0,365.92302,45.19904,0
Forward,8/20/2023,2023 - 8-20 Game v BGSU,0:34:52,185.49086,5.31769,10.53249,2.77521,1879.65086,5,2,2,4,0,7,0,0,4,2,3,1,65.59493,0,0
Forward,8/22/2023,2023 - 8-22 training ,1:35:02,372.02637,3.91451,14.64683,3.55966,3948.94645,6,13,3,5,0,41,9,1,6,2,7,1,398.35957,104.1776,10.42213
Forward,8/23/2023,2023 - 8-23 training,1:38:26,308.58017,3.1344,14.84229,3.08558,3581.19915,0,3,0,2,0,29,3,2,5,0,1,0,326.67322,23.1846,18.47113
Forward,8/24/2023,2023 - 8-24 game vs norther co..,0:20:04,110.62496,5.51095,14.01281,2.88115,1098.09929,1,7,0,7,0,7,3,0,5,1,1,0,117.59624,52.24191,0
Forward,8/26/2023,2023 - 8-26 training,1:26:35,317.45528,3.66607,15.38203,3.17034,3277.40791,2,10,1,8,0,34,1,1,3,1,2,0,317.25722,8.70516,12.79528
Forward,8/27/2023,2023 - Game v Colorado,0:31:10,149.26863,4.78714,10.71559,2.90891,1631.21021,5,6,0,6,2,9,0,0,2,1,5,2,48.86264,0,0
Forward,8/29/2023,2023 - 8-29 Training,2:11:45,366.26873,2.78003,15.54464,4.12468,3916.97942,3,8,0,3,1,41,11,2,11,2,4,0,399.82502,129.58224,20.4615
Forward,8/30/2023,2023 - 8-30 training ,1:52:19,423.93919,3.77434,16.07038,4.23843,4428.88753,2,8,1,4,0,55,20,6,7,1,3,0,624.49694,173.98294,84.76597
Forward,8/31/2023,2023 - 8-31 Game v EMU,0:31:17,165.09741,5.27496,13.32821,3.69599,1771.69246,6,0,3,6,2,12,2,0,3,1,1,0,151.01706,25.67804,0
Forward,9/1/2023,2023 - 9-1 training,1:18:11,166.54984,2.13011,11.37926,2.93189,1607.12697,1,4,0,2,0,19,0,0,3,1,1,0,219.66317,0,0
Forward,9/19/2023,2023 - 9-19 Training,0:57:05,339.9529,5.95376,8.64323,1.4573,4470.54159,0,2,0,3,0,8,0,0,0,0,0,0,149.83595,0,0
Forward,9/20/2023,2023 - 9-20 Training,1:03:24,391.47908,6.17438,10.87212,1.47412,4603.05766,6,5,1,1,1,26,0,0,1,0,4,4,1914.5778,0,0
Forward,9/26/2023,2023 - 9-26 Practice,1:06:58,367.40444,5.48638,12.97111,2.96929,4407.46405,0,5,0,2,0,23,1,0,2,0,1,0,1158.38803,89.14042,0
Forward,9/27/2023,9/27/2023,1:28:24,524.97584,5.93771,10.84624,2.78093,5281.33009,2,8,0,5,0,30,0,0,10,2,9,0,315.47462,0,0
Forward,9/29/2023,9/29/2023,0:58:29,261.029,4.46285,14.74487,2.81576,2662.98456,1,6,1,1,0,13,1,1,6,0,5,0,456.33203,8.65048,7.58968
Forward,9/30/2023,9/30/2023,1:00:33,358.98367,5.92715,11.67677,2.97296,3757.3857,3,11,3,5,0,31,0,0,2,0,6,0,1120.17717,0,0
Forward,10/3/2023,2023 - 10-3 Training,1:18:55,315.22202,3.99416,13.78023,3.70572,3629.94658,5,6,0,9,1,33,5,0,2,2,0,2,330.0853,68.71172,0
Forward,10/4/2023,2023 - 10-4 Training,0:41:32,171.55546,4.13055,13.60922,3.0434,2003.85794,0,3,0,0,0,10,3,0,3,0,4,0,133.34427,38.93263,0
Forward,10/5/2023,2023 - 10-5 Training,0:27:28,175.77448,6.39769,14.7514,2.86098,1432.12873,4,2,0,2,0,8,1,0,5,3,1,1,135.36746,27.28565,5.5993
Forward,10/9/2023,2023 - 10-9 Practice,1:39:57,369.54206,3.69728,12.71632,3.17648,4387.99014,10,20,6,17,0,30,4,0,12,3,6,1,323.98295,51.70604,0
Forward,10/10/2023,2023 - 10-10 Training,1:10:05,406.68367,5.80231,13.78023,4.15146,3522.51386,27,14,15,4,2,29,0,0,21,9,1,1,383.19116,51.54199,0
Forward,10/17/2023,2023 - 10-17 Training,1:40:28,479.64569,4.77357,13.53818,3.28435,5121.52245,31,10,3,14,4,29,5,0,15,6,11,18,407.20692,51.37795,0
Forward,10/19/2023,2023 - 10-19 Game v Illinois,0:27:59,168.01649,6.00238,13.937,2.79807,1804.03141,2,5,1,4,0,12,4,0,5,1,4,0,182.88495,48.53456,0
Forward,10/20/2023,2023 - 10-20 Training,1:03:49,411.16977,6.44139,13.53955,3.457,3330.2972,9,13,2,10,1,56,7,0,8,4,7,2,609.38321,68.493,0
Forward,10/21/2023,2023 - 10-21 Training,1:13:39,223.01527,3.02763,14.26045,3.65259,2364.31943,3,5,2,5,1,19,2,0,5,0,1,0,233.33334,29.0245,2.67935
Forward,10/22/2023,2023 - 10-22 Game v Iowa,0:26:33,179.62384,6.7621,11.7648,2.86132,1675.00921,8,3,2,3,1,8,0,0,12,5,1,0,130.43525,0,0
Forward,10/24/2023,2023 - 10-24 Training,1:25:38,395.88958,4.62308,14.30522,3.66547,4003.61396,4,13,1,8,1,49,6,1,8,2,3,0,541.59013,62.92651,7.45844
Forward,10/25/2023,2023 - 10-25 Training,1:47:35,538.28337,5.00334,17.43713,4.26188,5231.44053,5,23,1,16,0,60,29,8,14,3,5,1,833.73796,643.28521,156.61636
Forward,10/26/2023,2023 - 10-26 Training,1:19:44,375.23621,4.70561,15.86428,4.49937,3796.96617,5,13,1,16,3,56,16,8,12,1,10,0,639.22792,148.87358,79.33071
Forward,11/1/2023,11-1-2023 Training,1:43:03,586.84337,5.6944,15.48928,3.65765,6217.24851,23,25,5,17,1,50,5,1,11,13,7,4,567.88059,44.4007,9.47069
Forward,11/2/2023,2023 - 11-2 Training,1:23:05,482.93684,5.81203,13.31595,3.6459,3813.64251,13,18,4,12,3,68,3,0,11,6,7,0,728.08398,29.80096,0
Forward,11/3/2023,11/3/2023 14:26,0:23:13,62.15537,2.67642,7.80523,1.63169,688.86351,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0
Midfielder,7/18/2023,2023 - 7-18 Conditioning,1:49:12,685.26738,6.27534,15.81347,3.86526,2542.86532,12,9,3,15,1,21,18,15,25,6,6,2,219.47726,445.57086,340.29967
Midfielder,7/19/2023,2023 - 7-19 Conditioning,1:49:06,669.14209,6.13329,13.77022,3.66667,5804.57526,11,23,4,26,3,88,8,0,13,4,6,0,894.46634,79.92126,0
Midfielder,7/20/2023,2023 - 7-20 Conditioning,1:20:00,547.87402,6.84844,4.10438,0,168.46895,7,13,1,14,2,0,0,0,24,4,4,0,0,0,0
Midfielder,7/21/2023,2023 - 7-21 Conditioning,0:39:00,247.53358,6.34701,16.19995,3.70491,2408.3111,1,1,0,0,0,15,13,7,4,1,0,0,308.6286,606.73665,436.40637
Midfielder,7/24/2023,2023 - 7-25 Conditioning,2:40:20,855.96568,5.33866,17.46739,4.11753,7616.98112,3,11,0,15,0,89,32,13,15,3,8,0,1024.40945,507.2944,242.86964
Midfielder,7/25/2023,2023 - 7-25 Conditioning,1:51:48,908.96796,8.1303,13.77804,3.80863,8184.19023,11,20,1,21,1,92,7,0,16,6,6,3,1116.98381,64.33727,0
Midfielder,7/26/2023,2023 - 7-26 Conditioning,0:29:00,327.41092,11.29003,15.33938,3.79942,3011.44124,0,0,0,3,0,57,35,8,0,0,0,0,844.89284,730.40246,153.7839
Midfielder,7/26/2023,2023 - 7-26 Captains Session,1:01:00,470.39188,7.71134,0,0,0,6,17,0,15,1,0,0,0,12,5,12,0,0,0,0
Midfielder,7/28/2023,2023 - 7-28 Conditioning,0:35:37,312.97418,8.7873,15.7171,3.7954,3096.04782,0,0,0,1,0,39,32,5,3,0,1,0,534.2629,931.3539,140.29964
Midfielder,7/31/2023,2023 - 7-31 Training,1:29:00,725.06836,8.14684,12.50406,3.88224,6255.18666,14,17,8,17,2,84,0,0,9,4,6,0,659.16447,3.7839,0
Midfielder,8/1/2023,8/1/2023,1:27:45,577.80248,6.58419,13.18856,3.51741,5005.22057,0,3,0,8,0,121,12,0,6,0,0,0,1649.03764,101.11548,0
Midfielder,8/2/2023,2023 - 8-2 training,2:00:11,1012.39039,8.42314,16.01953,3.40952,8254.02395,17,22,7,22,1,107,6,1,21,6,16,3,1191.77602,81.69291,40.71522
Midfielder,8/3/2023,2023 - 8-3 Training,1:23:28,383.51955,4.59458,12.79582,3.72457,3367.66465,10,16,0,9,2,50,1,0,6,7,2,1,418.43832,21.31452,0
Midfielder,8/3/2023,2023 - 8-3 training 2,1:47:42,750.36105,6.96691,16.66213,3.69587,6307.84777,4,8,1,7,0,85,9,1,9,2,6,1,967.21346,182.99431,35.07218
Midfielder,8/4/2023,2023 - 8-4 Training,1:42:12,546.00876,5.34247,15.52677,3.33624,4594.97741,2,3,1,10,0,46,13,3,4,1,2,0,601.71697,160.22528,41.90726
Midfielder,8/5/2023,2023 - 8-5 Training,1:13:49,548.9585,7.43515,14.07107,4.15204,4851.90845,4,7,1,7,1,57,6,0,5,2,2,0,708.03804,63.36395,0
Midfielder,8/6/2023,2023 - 8-6 Game vs UDM,0:44:55,657.4834,14.63302,15.72881,3.57863,6014.91026,9,9,4,12,0,90,12,3,4,4,5,1,1336.84384,172.15661,50.88583
Midfielder,8/7/2023,2023 - 8-7 Training ,1:35:51,544.20732,5.6772,16.64742,4.1949,4915.60862,4,7,0,12,0,72,13,2,7,4,4,0,803.4777,152.78871,31.22266
Midfielder,8/8/2023,Activity 20230808100507,1:52:51,481.99738,4.27115,11.17142,2.90229,4444.33739,60,23,19,18,38,14,0,0,4,0,8,3,116.46982,0,0
Midfielder,8/9/2023,2023 - 8-9 WSC Practice,1:54:36,778.42518,6.79239,14.89633,3.768,6976.52743,6,18,2,7,1,96,14,3,9,2,11,1,1422.1238,166.45888,30.58836
Midfielder,8/10/2023,2023 - 8-10 Training,1:41:26,785.46239,7.74292,15.69846,3.58664,7387.93302,11,17,4,12,2,117,9,3,8,3,18,2,1295.33024,117.67279,30.03062
Midfielder,8/11/2023,2023 - 8-11 training ,1:17:07,364.56084,4.72668,13.91193,3.81191,3440.24816,3,1,0,7,1,47,4,0,4,0,6,2,525.29527,59.63473,0
Midfielder,8/12/2023,2023 - 8-12 Game vs Loyola Chi..,1:28:41,936.43753,10.55763,15.65506,4.16982,8576.24846,14,15,5,12,4,129,13,1,14,5,10,0,1764.21696,187.1063,13.60455
Midfielder,8/14/2023,2023 - 8-14 WSC Practice,1:27:48,667.2059,7.59792,16.25007,3.85953,5795.14705,2,9,0,12,0,111,18,8,8,2,2,0,1297.55032,253.29178,116.21829
Midfielder,8/15/2023,2023 8-15 WSC Practice,1:52:40,742.56828,6.58992,13.08454,3.51329,6801.59579,10,16,4,15,1,87,5,0,9,2,4,3,934.19727,39.04199,0
Midfielder,8/16/2023,2023 - 8-16 WSC Practice,1:02:12,284.40656,4.57216,13.7121,3.08908,2691.02299,1,4,0,1,0,32,3,0,3,0,1,1,367.24629,34.51444,0
Midfielder,8/17/2023,2023 - 8-17 game vs Cincinnati..,1:27:17,939.04704,10.75748,15.99281,3.72599,8429.85246,8,16,3,12,0,128,16,5,18,4,6,1,1722.74712,225.63429,53.70735
Midfielder,8/18/2023,2023 - 8-18 training ,1:07:39,318.35539,4.70571,11.52091,2.51956,2667.83494,4,7,2,6,0,12,0,0,0,0,3,2,110.10498,0,0
Midfielder,8/19/2023,2023 - 8-19 WSC Practice,0:53:42,321.62572,5.98825,13.36543,3.2251,2766.63252,0,5,0,7,0,19,1,0,7,0,2,0,201.71697,12.88276,0
Midfielder,8/20/2023,2023 - 8-20 Game v BGSU,1:26:31,882.84698,10.20284,15.75577,3.66656,8289.74534,6,12,1,14,2,94,10,3,8,3,7,0,1110.54246,142.27909,45.93176
